genres,app_name,release_date,tags,id,playtime_forever
"['Adventure', 'Indie', 'RPG']",T-Rex Time Machine,2017,"['Adventure', 'RPG', 'Indie', 'Text-Based']",763950,0
"['Action', 'Casual', 'Indie', 'Racing']",Infinity Trip,2017,"['Action', 'Indie', 'Casual', 'Racing', 'Singleplayer', 'Arcade', 'Atmospheric', 'Difficult', 'Competitive', 'Minimalist', 'Space', '2D']",752710,0
"['Action', 'Indie']",Umineko: Golden Fantasia,2017,"['Action', 'Fighting', '2D Fighter', 'Anime', 'Indie', 'Great Soundtrack', 'Memes', 'Psychological Horror']",550340,0
"['Action', 'Casual', 'Indie']",Abscond,2017,"['Indie', 'Casual', 'Action', 'Singleplayer', 'Atmospheric', 'Arcade', 'Difficult', '2D', 'Minimalist']",752700,0
"['Action', 'Adventure']",End of Zoe,2017,"['Action', 'Adventure', 'Gore', 'Violent']",530611,0
"['Action', 'Casual', 'Indie']",Boom Box Blue!,2017,"['Casual', 'Indie', 'Action']",705240,0
"['Racing', 'Simulation']",Car Mechanic Simulator 2018 - Plymouth DLC,2017,"['Simulation', 'Racing']",754920,0
['Action'],Nocturnal Hunt - Soundtrack,2017,['Action'],763530,0
"['Action', 'Indie']",TAOTH - The Adventures of the Herkulez,2017,"['Action', 'Indie']",749470,0
"['Action', 'Adventure', 'Indie']",Astrohazard Solutions Ltd.,2017,"['Adventure', 'Action', 'Indie', 'Story Rich', '2D', 'Sci-fi']",751260,0
['Action'],DOA5LR TECMO 50th Anniversary Costume Set,2017,['Action'],755860,0
['RPG'],"Nights of Azure 2 - Side story, Time Drifts Through the Moonlit Night",2017,['RPG'],743280,0
"['Adventure', 'Indie']",Snail Trek - Chapter 2: A Snail Of Two Worlds,2017,"['Adventure', 'Indie', 'Retro', 'Pixel Graphics', '2D', 'Point & Click', 'Puzzle', 'Space']",756320,0
"['Adventure', 'Casual', 'Indie', 'RPG']",The Upside Down,2017,"['Indie', 'Casual', 'Adventure', 'RPG']",749740,0
"['Adventure', 'Casual', 'Indie']",Delicious - Moms vs Dads,2017,"['Casual', 'Indie', 'Adventure']",736930,0
"['Adventure', 'Casual', 'Indie']",Santa Run,2017,"['Indie', 'Adventure', 'Casual']",761440,0
"['Casual', 'Indie', 'Simulation']",4 Alice : Lorange Journey,2017,"['Casual', 'Indie', 'Simulation', 'Text-Based', 'Female Protagonist', 'Singleplayer', 'Mystery', 'Short', 'Story Rich', 'Interactive Fiction', 'Multiple Endings', 'Adventure']",761160,0
"['Action', 'Adventure', 'Casual', 'Indie']",Daddy's gone a-hunting,2017,"['Action', 'Adventure', 'Indie', 'Casual']",755580,0
"['Adventure', 'Casual', 'Indie', 'RPG']",Towards The Pantheon: Escaping Eternity - Original Soundtrack,2017,"['Adventure', 'RPG', 'Indie', 'Casual']",767990,0
"['Casual', 'Indie', 'Simulation']",Now Man Flies - Xmas Design,2017,"['Indie', 'Casual', 'Simulation']",765440,0
"['Casual', 'Indie', 'Simulation']",Now Man Flies - Xmas Soundtrack,2017,"['Indie', 'Casual', 'Simulation']",765420,0
"['Action', 'Casual', 'Indie']",Dogstar,2017,"['Action', 'Indie', 'Casual']",739890,0
"['Adventure', 'Indie']",Whirlpool,2017,"['Adventure', 'Indie', 'Free to Play', 'RPGMaker']",756220,0
"['Casual', 'Indie']",Dots,2017,"['Indie', 'Casual']",760820,0
"['Indie', 'Simulation', 'Strategy']",1010,2017,"['Strategy', 'Indie', 'Simulation']",761190,0
"['Casual', 'Indie']",Zup! 7 - 4:3 Pack,2017,"['Casual', 'Indie', 'Minimalist', 'Puzzle', 'Physics', 'Singleplayer', 'Short', 'Relaxing']",769610,0
"['Adventure', 'Free to Play', 'Indie', 'RPG']",Natari at the Bubble Planet,2017,"['Free to Play', 'Adventure', 'Indie', 'RPG']",573800,0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Bit Heroes,2017,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Adventure', 'Pixel Graphics', 'Turn-Based', '2D', 'MMORPG']",666860,0
['Action'],Metal Soldiers 2,2017,['Action'],753380,0
"['Adventure', 'Casual']",Shadow Wolf Mysteries: Bane of the Family Collector's Edition,2017,"['Adventure', 'Casual', 'Hidden Object']",758620,0
"['Adventure', 'Casual', 'Indie']",Crystals of Niberium,2017,"['Adventure', 'Indie', 'Casual']",728650,0
"['Indie', 'Simulation']",Happy New Year Clicker,2017,"['Indie', 'Simulation']",760560,0
"['Adventure', 'Indie', 'RPG']",Heaven And Earth,2017,"['Adventure', 'RPG', 'Indie', 'RPGMaker']",673630,0
"['Indie', 'Simulation']",Happy New Year Clicker - Artwork,2017,"['Indie', 'Simulation']",767510,0
"['Action', 'Casual', 'Indie']",SMACKHEAD,2017,"['Action', 'Indie', 'Casual']",745710,0
"['Indie', 'Strategy']",iubes:2,2017,"['Strategy', 'Indie', 'Voxel', 'God Game', 'City Builder']",682610,0
"['Action', 'Indie']",Warhammer: End Times - Vermintide Death on the Reik,2017,"['Action', 'Indie', 'Gore', 'Violent']",741420,0
"['Casual', 'Indie']",Alexa's Wild Night,2017,"['Nudity', 'Sexual Content', 'Indie', 'Casual', 'Visual Novel']",457370,0
"['Casual', 'Indie']",Tetropunk,2017,"['Casual', 'Indie']",540190,0
"['Adventure', 'Casual', 'Indie']",Crazy Ball Adventures - Treasure,2017,"['Adventure', 'Indie', 'Casual']",768600,0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",MapleStory (Original Game Soundtrack) : Heroes of Maple,2017,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Casual']",753700,0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",MapleStory (Original Game Soundtrack) : Black Heaven,2017,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Casual']",753710,0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",MapleStory (Original Game Soundtrack) : Arcane River,2017,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Casual']",767220,0
"['Action', 'Adventure', 'Indie', 'RPG']",Quest Hunter: Original Soundtrack,2017,"['RPG', 'Indie', 'Adventure', 'Music', 'Soundtrack', 'Great Soundtrack', 'Online Co-Op', 'Singleplayer', 'Controller', 'Choices Matter', 'Loot', 'Action', 'Action RPG', 'Story Rich', 'Third Person', 'Co-op', 'Atmospheric', 'Replay Value', 'Cartoon', 'Magic']",768950,0
"['Adventure', 'Indie', 'RPG', 'Strategy']",Wasteland Gossip,2017,"['RPG', 'Adventure', 'Indie', 'Strategy']",746120,0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 2 Daily Alpha Injectors,2017,"['Strategy', 'Action', 'Free to Play', 'RPG', 'Massively Multiplayer']",766710,0
"['Indie', 'Strategy']",Post Human W.A.R,2017,"['Strategy', 'Indie', 'Turn-Based', 'Hex Grid', 'Multiplayer', 'Tactical', 'Local Multiplayer', 'Turn-Based Tactics', 'Turn-Based Strategy', 'Post-apocalyptic', 'Funny']",462240,0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 10 Daily Alpha Injectors,2017,"['Strategy', 'Action', 'Free to Play', 'RPG', 'Massively Multiplayer']",766712,0
"['Casual', 'Strategy']",Donjon Defense,2017,"['Strategy', 'Casual']",757230,0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 5 Daily Alpha Injectors,2017,"['Strategy', 'Action', 'Free to Play', 'RPG', 'Massively Multiplayer']",766711,0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Train Station Simulator,2017,"['Early Access', 'Simulation', 'Strategy', 'Indie', 'Trains']",738610,0
"['Indie', 'Racing', 'Sports']",Drift Zone,2017,"['Sports', 'Racing', 'Indie']",726600,0
"['Action', 'Adventure', 'Indie']",I wanna be The Cat,2017,"['Indie', 'Action', 'Adventure', 'Platformer']",637880,0
"['Action', 'Casual', 'Indie', 'RPG', 'Sports']",DEBUFF,2017,"['Action', 'RPG', 'Indie', 'Casual', 'Sports']",759850,0
"['Adventure', 'Casual', 'Indie']",Gorogoa,2017,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Hand-drawn']",557600,0
"['Action', 'Adventure', 'Indie']",LQVE: Lion Quest Versus Expanded,2017,"['Action', 'Adventure', 'Indie']",659570,0
"['Adventure', 'Free to Play', 'Indie', 'RPG']",HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,2017,"['Free to Play', 'Adventure', 'Indie', 'RPG', 'Anime']",759970,0
"['Casual', 'Indie', 'Simulation', 'Early Access']",Train Frontier Classic,2017,"['Early Access', 'Simulation', 'Casual', 'Indie', 'Trains']",713460,0
"['Action', 'Adventure', 'Indie', 'Early Access']",Nakiti Generations,2017,"['Early Access', 'Action', 'Adventure', 'Indie', 'Metroidvania', 'Female Protagonist']",512120,0
"['Simulation', 'Strategy']",Flesh Eaters - new maps,2017,"['Strategy', 'Simulation']",743290,0
['Simulation'],IL-2 Sturmovik: Cliffs of Dover Blitz Edition,2017,"['Simulation', 'Flight', 'World War II']",754530,0
"['Adventure', 'Indie', 'RPG']",Tales of Winds: Tomb of the Sol Empire,2017,"['Adventure', 'Indie', 'RPG', 'RPGMaker']",733610,0
"['Action', 'Indie']",Battle High 2 A+,2017,"['Indie', 'Action', 'Fighting', '2D Fighter']",755590,0
"['Indie', 'RPG']",Boot Hill Bounties,2017,"['RPG', 'Indie']",727290,0
"['Indie', 'Strategy']",Teal,2017,"['Indie', 'Strategy', 'Turn-Based Strategy']",658760,0
"['Indie', 'Racing', 'Simulation']",SoundTracks: The Train Set Game,2017,"['Indie', 'Simulation', 'Racing']",760180,0
"['Indie', 'Simulation', 'Sports', 'Strategy']",Pro Strategy Football 2018,2017,"['Strategy', 'Indie', 'Simulation', 'Sports']",765560,0
"['Action', 'Adventure', 'Indie']",Caveblazers - Arena Mode,2017,"['Action', 'Adventure', 'Indie', 'Gore', 'Violent']",767570,0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",Of Guards and Thieves - Founder's Army Pack,2017,"['Action', 'Free to Play', 'Indie', 'Casual', 'Massively Multiplayer']",701980,0
"['Indie', 'Simulation', 'Strategy']",Colony,2017,"['Indie', 'Simulation', 'Strategy']",720060,0
"['Indie', 'Strategy', 'Early Access']",Lazy Galaxy,2017,"['Early Access', 'Indie', 'Strategy', 'RTS', 'Singleplayer', '2D', 'Space', 'Clicker', 'Casual', 'Real Time Tactics', 'Pixel Graphics', 'Science', 'Sci-fi', 'Comedy', 'Great Soundtrack', 'City Builder']",724470,0
"['Action', 'Adventure', 'Casual', 'Indie']",Home Darkness - Escape,2017,"['Adventure', 'Casual', 'Action', 'Indie', 'Hidden Object', 'Puzzle', 'Singleplayer', '2D', 'Atmospheric', 'Dark', 'Horror']",761640,0
"['Action', 'Adventure', 'Indie', 'Simulation']",Bystander,2017,"['Simulation', 'Action', 'Adventure', 'Indie']",674860,0
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Billionaire's Club Pack,2017,"['Strategy', 'Adventure', 'RPG']",714336,0
"['Casual', 'Indie', 'Strategy']",Tooki,2017,"['Casual', 'Indie', 'Strategy', 'Puzzle']",731520,0
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Multi-Millionaire's Club Pack,2017,"['Strategy', 'Adventure', 'RPG']",714335,0
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Mega Mic Pack,2017,"['Strategy', 'Adventure', 'RPG']",714333,0
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Spoilerific Unlock Pack,2017,"['Strategy', 'Adventure', 'RPG']",714332,0
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Millionaire's Club Pack,2017,"['Strategy', 'Adventure', 'RPG']",714334,0
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Overwhelming Outfits Pack,2017,"['Strategy', 'Adventure', 'RPG']",714331,0
['Indie'],Mula: The Cycle of Shadow,2017,"['Indie', 'Action', 'Platformer', 'RPG']",710160,0
['Adventure'],Leisure Suit Larry 1 - In the Land of the Lounge Lizards,2017,['Adventure'],763970,0
"['Casual', 'Indie', 'Strategy']",Puzzle Poker,2017,"['Strategy', 'Indie', 'Casual']",554660,0
"['Adventure', 'Indie']",Pereulok: The Series,2017,"['Adventure', 'Indie']",725500,0
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Santa's Kayak Pack,2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",730613,0
"['Action', 'Indie']",Genetic Disaster,2017,"['Action', 'Indie', 'Co-op']",672460,0
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Christmas Magic Pack,2017,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",730612,0
"['Adventure', 'Casual', 'Indie', 'Simulation']",Smart Mummy,2017,"['Adventure', 'Indie', 'Casual', 'Simulation']",763700,0
"['Action', 'Adventure']",Disney's Aladdin,1993,"['Action', 'Adventure', 'Classic']",561100,0
"['Action', 'Adventure']",Disney's The Lion King,1994,"['Action', 'Adventure', 'Classic']",561120,0
['Free to Play'],Nekojishi Original Soundtrack,2017,['Free to Play'],769180,0
"['Action', 'RPG']",Mankind Defender,2016,"['Action', 'RPG', 'Singleplayer', 'Fantasy', 'Dark Fantasy']",751580,0
"['Action', 'Casual', 'Indie']",Trianga's Project: Battle Splash 2.0,2017,"['Action', 'Indie', 'Casual', 'Third-Person Shooter', 'Shooter']",756600,0
"['Action', 'RPG']",Dying Light - White Death Bundle,2017,"['Action', 'RPG', 'Gore', 'Violent']",748340,0
"['Action', 'RPG']",Dying Light - Vintage Gunslinger Bundle,2017,"['RPG', 'Action', 'Gore', 'Violent']",748341,0
"['Casual', 'Indie', 'Racing']",Go Kart Survival,2017,"['Indie', 'Casual', 'Racing']",713570,0
"['Simulation', 'Strategy']",EMERGENCY 3,2005,"['Strategy', 'Simulation']",757200,0
"['Free to Play', 'Massively Multiplayer', 'Strategy']",War Planet Online: Global Conquest,2017,"['Free to Play', 'Massively Multiplayer', 'Strategy', 'Building', 'Management', 'PvP', 'Real Time Tactics', 'PvE', 'Sandbox', 'Tactical', 'Difficult']",719640,0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Ancient Treasure 法爾斯編年史：上古秘寶,2017,"['Early Access', 'Action', 'Adventure', 'RPG', 'Indie']",745930,0
"['Action', 'Indie', 'Strategy']",SoTo,2017,"['Action', 'Indie', 'Strategy']",717960,0
['Casual'],City Builder,2017,['Casual'],764550,0
"['Design &amp; Illustration', 'Web Publishing']",SMILE GAME BUILDER Exporter for Unity 5.6,2017,"['Design & Illustration', 'Web Publishing']",766450,0
"['Action', 'Adventure', 'Casual', 'Indie']",Australian trip,2017,"['Indie', 'Adventure', 'Action', 'Casual', 'Puzzle', 'Sokoban', 'Family Friendly', 'Exploration', 'Historical']",757870,0
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Svalbard4XPlane,2017,['Simulation'],675357,0
"['Action', 'Adventure', 'Casual', 'Indie']",Caviar - Endless Stress Reliever,2017,"['Action', 'Adventure', 'Indie', 'Casual']",764740,0
"['Adventure', 'Casual', 'Indie']",Farnham Fables Tape 1 Episode 3,2017,"['Adventure', 'Indie', 'Casual']",771780,0
"['Casual', 'Indie', 'RPG', 'Simulation']",EquiMagic - Galashow of Horses,2017,"['Casual', 'Simulation', 'Indie', 'RPG']",664250,0
"['Action', 'Casual', 'Indie', 'Simulation']",SOUNDTRACK? OK!,2017,"['Action', 'Indie', 'Casual', 'Simulation']",761470,0
"['Action', 'Adventure', 'Free to Play']",Modern Combat Versus,2017,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Adventure', 'Shooter', 'Massively Multiplayer', 'Singleplayer']",723780,0
"['Adventure', 'Indie', 'RPG']",Foundation of Nightmares,2017,"['Adventure', 'RPG', 'Indie', 'Text-Based']",705130,0
"['Adventure', 'Indie', 'RPG']",Captive of Fortune,2017,"['Adventure', 'RPG', 'Indie', 'Text-Based']",711350,0
"['Indie', 'Strategy']",Goblin Storm,2017,"['Indie', 'Strategy']",713840,0
"['Action', 'Indie']",Vulture Strike Soundtrack,2017,"['Action', 'Indie']",764350,0
"['Adventure', 'Casual', 'Indie', 'RPG']",Dragon Sinker,2017,"['Adventure', 'Indie', 'RPG', 'Casual']",745830,0
['Action'],Friday the 13th: The Game - Jason Part 7 Machete Kill Pack,2017,"['Violent', 'Action', 'Gore']",739581,0
['Action'],ELEAGUE 2018 Boston CS:GO Major Championship Mega Bundle,2017,"['Action', 'e-sports', 'Funny']",772170,0
['Adventure'],A Small Robot Story,2017,"['Adventure', 'Platformer', 'Pixel Graphics', 'Indie', 'Retro', '2D', 'Robots']",753440,0
"['Free to Play', 'Massively Multiplayer', 'RPG']",TOS - New Rank Booster for NA Servers,2017,"['Free to Play', 'RPG', 'Massively Multiplayer']",768700,0
"['Free to Play', 'Massively Multiplayer', 'RPG']",TOS - New Rank Booster for SA Servers,2017,"['Free to Play', 'RPG', 'Massively Multiplayer']",768703,0
"['Free to Play', 'Massively Multiplayer', 'RPG']",TOS - New Rank Booster for EU Servers,2017,"['Free to Play', 'RPG', 'Massively Multiplayer']",768701,0
"['Free to Play', 'Massively Multiplayer', 'RPG']",TOS - New Rank Booster for SEA Servers,2017,"['Free to Play', 'RPG', 'Massively Multiplayer']",768702,0
"['Simulation', 'Strategy']",Bridge Constructor Portal,2017,"['Strategy', 'Simulation', 'Puzzle', 'Singleplayer', 'Physics', '2D', 'Building']",684410,0
"['Adventure', 'Casual', 'Indie']",Forest Legends: The Call of Love Collector's Edition,2013,"['Indie', 'Adventure', 'Casual']",765770,0
"['Action', 'Adventure', 'Indie', 'Early Access']",Alien Mayhem,2017,"['Early Access', 'Action', 'Adventure', 'Indie']",714060,0
['Simulation'],FSX Steam Edition: Moving Map Add-On,2017,['Simulation'],643681,0
['Simulation'],FSX Steam Edition: Approach Training Add-On,2017,['Simulation'],643682,0
['Simulation'],FSX Steam Edition: View & Slew Add-On,2017,['Simulation'],643683,0
['Simulation'],FSX Steam Edition: Flight Recorder Add-On,2017,['Simulation'],643684,0
['Simulation'],FSX Steam Edition: TerraFlora Add-On,2017,['Simulation'],643685,0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Chess Ultra Easter Island chess set,2017,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",639000,0
['Simulation'],Train Simulator: Peninsula Corridor: San Francisco - Gilroy Route Add-On,2017,['Simulation'],642807,0
"['Action', 'Strategy']",Hidden & Dangerous 2: Courage Under Fire,2003,"['Action', 'Strategy', 'Violent', 'World War II']",703320,0
"['Action', 'Strategy']",Hidden & Dangerous: Action Pack,2000,"['Strategy', 'Action', 'Violent']",703310,0
"['Action', 'Adventure', 'Indie']",Krampus Quest,2017,"['Action', 'Adventure', 'Indie', 'Retro', 'Platformer', 'Pixel Graphics']",758170,0
"['Casual', 'Indie']",旧手表 - Old Watch,2017,"['Casual', 'Indie', 'Visual Novel', 'Anime']",654260,0
['Casual'],Twinstack,2017,"['Casual', 'Puzzle']",753560,0
"['Adventure', 'Indie', 'RPG', 'Strategy']",Armello - Rivals Hero Pack,2017,"['Strategy', 'Adventure', 'RPG', 'Indie']",398917,0
"['Action', 'Indie']",Fragmental,2017,"['Action', 'Indie', 'Twin Stick Shooter', 'Multiplayer', 'Local Multiplayer', '4 Player Local']",424040,0
"['Casual', 'Indie']",Animals Memory,2017,"['Indie', 'Casual']",754520,0
"['Adventure', 'Casual', 'Indie']",Smart Junior Academy - Spring,2017,"['Adventure', 'Indie', 'Casual']",755360,0
"['Adventure', 'Casual']",Haunted Train: Frozen in Time Collector's Edition,2017,"['Adventure', 'Casual', 'Hidden Object']",758650,0
"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - Ji-Min Yoo,2017,"['Action', 'Adventure', 'Indie']",762350,0
"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - Hee-Min Lee,2017,"['Action', 'Adventure', 'Indie']",762320,0
"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - Sung-A Kim,2017,"['Action', 'Adventure', 'Indie']",762300,0
"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - Ji-Hyeon Seol,2017,"['Action', 'Adventure', 'Indie']",762310,0
"['Action', 'Adventure', 'Indie']",White Day - Christmas Costume - So-Young Han,2017,"['Action', 'Adventure', 'Indie']",762290,0
['Racing'],NASCAR Heat 2 - Free December Toyota Pack,2017,['Racing'],766100,0
['Racing'],NASCAR Heat 2 - December Value Pack,2017,['Racing'],766101,0
"['Action', 'Casual', 'Indie']",Mino Saga,2017,"['Action', 'Indie', 'Casual']",669520,0
['Racing'],NASCAR Heat 2 - December Jumbo Expansion,2017,['Racing'],766102,0
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Christmas Pack,2017,"['Action', 'Free to Play', 'Massively Multiplayer']",771750,0
"['Casual', 'Indie']",My Coloring Book: Food and Beverage,2017,"['Indie', 'Casual']",763760,0
"['Action', 'Free to Play', 'Indie']",Golden Hornet,2017,"['Free to Play', 'Indie', 'Action', 'Retro', '2D', 'Shooter', 'Difficult']",739260,0
"['Indie', 'Strategy']",Technotron Defense,2017,"['Strategy', 'Indie', 'Tower Defense']",767460,0
['Casual'],Faerie Solitaire Remastered,2017,"['Casual', 'Card Game']",583930,0
"['Action', 'Indie']",Sigi - A Fart for Melusina,2017,"['Action', 'Indie', 'Platformer']",677280,0
['Casual'],SOK,2017,['Casual'],765940,0
['Sports'],Soccer Manager 2018,2017,['Sports'],743370,0
['Indie'],Fading,2017,"['Indie', 'Platformer', 'Minimalist']",639320,0
"['Casual', 'Indie', 'Simulation']",Game of Life,2017,"['Simulation', 'Indie', 'Casual']",760750,0
"['Action', 'Casual', 'Indie']",Stellar Interface - Stellar Spacecrafts,2017,"['Action', 'Indie', 'Casual']",750151,0
